cnpj;dt_abertura;matriz.empresaMatriz;cd_cnae_principal;de_cnae_principal;de_ramo_atividade;de_setor;endereco_cep;endereco_municipio;endereco_uf;endereco_regiao;endereco_mesorregiao;situacao_cadastral
56642960001181;2000-11-16;false;4753900;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;VAREJO;COMERCIO;26210030;NOVA IGUACU;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
02587254000183;1998-06-03;true;8299706;CASAS LOTERICAS;SERVICOS ADMINISTRATIVOS;SERVICOS;24360440;NITEROI;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
34055839000149;2019-06-28;true;8712300;ATIVIDADES DE FORNECIMENTO DE INFRA ESTRUTURA DE APOIO E ASSISTENCIA A PACIENTE NO DOMICILIO;SERVICOS DE SAUDE;SERVICOS;29032370;VITORIA;ES;SUDESTE;CENTRAL ESPIRITO SANTENSE;ATIVA
37216887000160;2020-05-24;true;4729699;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;VAREJO;COMERCIO;22743051;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
37285275000129;2020-06-01;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;30692420;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
24846262000130;2016-05-20;true;4330404;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;64055510;TERESINA;PI;NORDESTE;CENTRO NORTE PIAUIENSE;ATIVA
13495953000110;2011-03-31;true;4619200;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO;ATACADO;COMERCIO;87043180;MARINGA;PR;SUL;NORTE CENTRAL PARANAENSE;ATIVA
21453625000189;2014-11-23;true;4751201;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;VAREJO;COMERCIO;29338000;ITAPEMIRIM;ES;SUDESTE;SUL ESPIRITO SANTENSE;ATIVA
14480137000103;2011-10-19;true;4789004;COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO;VAREJO;COMERCIO;33203422;VESPASIANO;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
31348250000140;2018-08-27;true;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS MINIMERCADOS MERCEARIAS E ARMAZENS;VAREJO;COMERCIO;29135372;VIANA;ES;SUDESTE;CENTRAL ESPIRITO SANTENSE;ATIVA
21633951000178;2014-12-04;true;9411100;ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS PATRONAIS E EMPRESARIAIS;SERVICOS DIVERSOS;SERVICOS;99855000;SAO JOAO DA URTIGA;RS;SUL;NOROESTE RIO GRANDENSE;ATIVA
32979882000175;1989-06-08;true;0161001;SERVICO DE PULVERIZACAO E CONTROLE DE PRAGAS AGRICOLAS;PRODUTOS DE AGROPECUARIA;AGROPECUARIA;78785000;ALTO TAQUARI;MT;CENTRO-OESTE;SUDESTE MATO GROSSENSE;ATIVA
10913151000194;2009-06-15;true;4322301;INSTALACOES HIDRAULICAS SANITARIAS E DE GAS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;81940210;CURITIBA;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
48236812000167;2022-10-10;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;75090721;ANAPOLIS;GO;CENTRO-OESTE;CENTRO GOIANO;ATIVA
52779303000158;1969-03-10;true;9312300;CLUBES SOCIAIS ESPORTIVOS E SIMILARES;SERVICOS DIVERSOS;SERVICOS;13919126;JAGUARIUNA;SP;SUDESTE;CAMPINAS;ATIVA
46853038000108;2022-06-21;true;5611203;LANCHONETES CASAS DE CHA DE SUCOS E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;85400000;GUARANIACU;PR;SUL;OESTE PARANAENSE;ATIVA
12918071000157;2010-11-22;true;6920601;ATIVIDADES DE CONTABILIDADE;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;37925972;PIUMHI;MG;SUDESTE;OESTE DE MINAS;ATIVA
10884296000104;2009-05-29;true;4763603;COMERCIO VAREJISTA DE BICICLETAS E TRICICLOS PECAS E ACESSORIOS;VAREJO;COMERCIO;12490000;SAO BENTO DO SAPUCAI;SP;SUDESTE;VALE DO PARAIBA PAULISTA;ATIVA
37512230000140;2020-06-24;true;1091101;FABRICACAO DE PRODUTOS DE PANIFICACAO INDUSTRIAL;BENS DE CONSUMO;INDUSTRIA;77750000;COUTO MAGALHAES;TO;NORTE;OCIDENTAL DO TOCANTINS;ATIVA
25327732000111;2016-08-01;true;4751201;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;VAREJO;COMERCIO;35590000;LAGOA DA PRATA;MG;SUDESTE;CENTRAL MINEIRA;ATIVA
36277997000179;2020-02-06;true;8640205;SERVICOS DE DIAGNOSTICO POR IMAGEM COM USO DE RADIACAO IONIZANTE EXCETO TOMOGRAFIA;SERVICOS DE SAUDE;SERVICOS;04103030;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
37507724000136;2020-06-23;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;13481341;LIMEIRA;SP;SUDESTE;PIRACICABA;ATIVA
60005121002363;1988-09-29;false;9491000;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS;SERVICOS DIVERSOS;SERVICOS;38411164;UBERLANDIA;MG;SUDESTE;TRIANGULO MINEIRO ALTO PARANAIBA;ATIVA
47655680000145;2022-08-22;true;4321500;INSTALACAO E MANUTENCAO ELETRICA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;60415110;FORTALEZA;CE;NORDESTE;METROPOLITANA DE FORTALEZA;ATIVA
33867287000100;2019-06-07;true;4754701;COMERCIO VAREJISTA DE MOVEIS;VAREJO;COMERCIO;95096660;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA
23214352000145;2015-09-03;true;6190699;OUTRAS ATIVIDADES DE TELECOMUNICACOES NAO ESPECIFICADAS ANTERIORMENTE;TELECOM;SERVICOS;04475210;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
28768682000104;2017-10-02;true;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS MINIMERCADOS MERCEARIAS E ARMAZENS;VAREJO;COMERCIO;47850000;LUIS EDUARDO MAGALHAES;BA;NORDESTE;EXTREMO OESTE BAIANO;ATIVA
00451501000356;2015-08-05;false;4771701;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS SEM MANIPULACAO DE FORMULAS;VAREJO;COMERCIO;64343000;JUAZEIRO DO PIAUI;PI;NORDESTE;CENTRO NORTE PIAUIENSE;ATIVA
38055418000179;2020-08-11;true;9700500;SERVICOS DOMESTICOS;SERVICOS DIVERSOS;SERVICOS;90640100;PORTO ALEGRE;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA
12815137000183;2010-11-07;true;4744099;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;VAREJO;COMERCIO;59480000;SAO PEDRO;RN;NORDESTE;AGRESTE POTIGUAR;ATIVA
14012367000130;2011-07-26;true;4520001;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;VAREJO;COMERCIO;77405180;GURUPI;TO;NORTE;OCIDENTAL DO TOCANTINS;ATIVA
26219750000142;2016-09-22;true;1412602;CONFECCAO SOB MEDIDA DE PECAS DO VESTUARIO EXCETO ROUPAS INTIMAS;BENS DE CONSUMO;INDUSTRIA;89202002;JOINVILLE;SC;SUL;NORTE CATARINENSE;ATIVA
33040051000104;2019-03-15;true;4774100;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;VAREJO;COMERCIO;54535180;CABO DE SANTO AGOSTINHO;PE;NORDESTE;METROPOLITANA DE RECIFE;ATIVA
24499538000150;2015-04-25;true;0132600;CULTIVO DE UVA;PRODUTOS DE AGROPECUARIA;AGROPECUARIA;18230000;SAO MIGUEL ARCANJO;SP;SUDESTE;MACRO METROPOLITANA PAULISTA;ATIVA
61195848000370;2005-01-18;false;4530702;COMERCIO POR ATACADO DE PNEUMATICOS E CAMARAS DE AR;VAREJO;COMERCIO;88308005;ITAJAI;SC;SUL;VALE DO ITAJAI;ATIVA
10347299000109;2008-08-21;true;9499500;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;SERVICOS DIVERSOS;SERVICOS;45020510;VITORIA DA CONQUISTA;BA;NORDESTE;CENTRO SUL BAIANO;ATIVA
33554675000131;2019-05-07;true;1412602;CONFECCAO SOB MEDIDA DE PECAS DO VESTUARIO EXCETO ROUPAS INTIMAS;BENS DE CONSUMO;INDUSTRIA;07260360;GUARULHOS;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
29340221000190;1982-08-17;true;6821801;CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS;SERVICOS ADMINISTRATIVOS;SERVICOS;25010090;DUQUE DE CAXIAS;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
13562846000167;2011-04-27;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;69005180;MANAUS;AM;NORTE;CENTRO AMAZONENSE;ATIVA
35939969000107;2020-01-09;true;4321500;INSTALACAO E MANUTENCAO ELETRICA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;24753060;SAO GONCALO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
05117153000137;2002-05-22;true;9430800;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;SERVICOS DIVERSOS;SERVICOS;44190000;SANTO ESTEVAO;BA;NORDESTE;CENTRO NORTE BAIANO;ATIVA
43686860000133;2021-09-28;true;8130300;ATIVIDADES PAISAGISTICAS;SERVICOS ADMINISTRATIVOS;SERVICOS;14063166;RIBEIRAO PRETO;SP;SUDESTE;RIBEIRAO PRETO;ATIVA
21387460000356;2016-12-06;false;4731800;COMERCIO VAREJISTA DE COMBUSTIVEIS PARA VEICULOS AUTOMOTORES;VAREJO;COMERCIO;68372590;ALTAMIRA;PA;NORTE;SUDOESTE PARAENSE;ATIVA
39021818000126;2020-09-26;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;02117022;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
22701840000114;2015-06-23;true;4763604;COMERCIO VAREJISTA DE ARTIGOS DE CACA PESCA E CAMPING;VAREJO;COMERCIO;03185010;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
42687569000117;2021-07-13;true;7911200;AGENCIAS DE VIAGENS;SERVICOS ADMINISTRATIVOS;SERVICOS;88345900;CAMBORIU;SC;SUL;VALE DO ITAJAI;ATIVA
22205717000102;2015-04-08;true;5611203;LANCHONETES CASAS DE CHA DE SUCOS E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;53640648;IGARASSU;PE;NORDESTE;METROPOLITANA DE RECIFE;ATIVA
04846616000139;2002-01-04;true;8650003;ATIVIDADES DE PSICOLOGIA E PSICANALISE;SERVICOS DE SAUDE;SERVICOS;90570000;PORTO ALEGRE;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA
45498804000109;2022-03-03;true;1091102;FABRICACAO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINANCIA DE PRODUCAO PROPRIA;BENS DE CONSUMO;INDUSTRIA;64002232;TERESINA;PI;NORDESTE;CENTRO NORTE PIAUIENSE;ATIVA
40588663000193;2021-01-27;true;8599603;TREINAMENTO EM INFORMATICA;SERVICOS DE EDUCACAO;SERVICOS;04180020;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
39702781000100;2020-11-06;true;8599604;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;SERVICOS DE EDUCACAO;SERVICOS;89063002;BLUMENAU;SC;SUL;VALE DO ITAJAI;ATIVA
00590891000183;1995-05-08;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;29122280;VILA VELHA;ES;SUDESTE;CENTRAL ESPIRITO SANTENSE;ATIVA
41026986000156;2021-02-28;true;4930201;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS MUNICIPAL;TRANSPORTE;SERVICOS;27335410;BARRA MANSA;RJ;SUDESTE;SUL FLUMINENSE;ATIVA
24086783000136;2016-01-30;true;5320202;SERVICOS DE ENTREGA RAPIDA;TRANSPORTE;SERVICOS;55650000;PASSIRA;PE;NORDESTE;AGRESTE PERNAMBUCANO;ATIVA
32160441000147;2018-12-03;true;3212400;FABRICACAO DE BIJUTERIAS E ARTEFATOS SEMELHANTES;DIVERSOS;INDUSTRIA;21630040;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
04223998000144;2001-01-05;true;1081302;TORREFACAO E MOAGEM DE CAFE;BENS DE CONSUMO;INDUSTRIA;35790020;CURVELO;MG;SUDESTE;CENTRAL MINEIRA;ATIVA
65041436000174;1991-08-20;true;6629100;ATIVIDADES AUXILIARES DOS SEGUROS DA PREVIDENCIA COMPLEMENTAR E DOS PLANOS DE SAUDE NAO ESPECIFICADAS ANTERIORMENTE;BENS DE CAPITAL;SERVICOS;12120000;TREMEMBE;SP;SUDESTE;VALE DO PARAIBA PAULISTA;ATIVA
94464328000617;2019-07-12;false;5223100;ESTACIONAMENTO DE VEICULOS;TRANSPORTE;SERVICOS;90250590;PORTO ALEGRE;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA
43834551000163;2021-10-10;true;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;VAREJO;COMERCIO;88830000;MORRO DA FUMACA;SC;SUL;SUL CATARINENSE;ATIVA
44029711000164;2021-10-26;true;4763602;COMERCIO VAREJISTA DE ARTIGOS ESPORTIVOS;VAREJO;COMERCIO;88048416;FLORIANOPOLIS;SC;SUL;GRANDE FLORIANOPOLIS;ATIVA
46370563000172;2022-05-12;true;4399103;OBRAS DE ALVENARIA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;25225450;DUQUE DE CAXIAS;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
32324240000138;2018-12-28;true;3319800;MANUTENCAO E REPARACAO DE EQUIPAMENTOS E PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;SERVICOS DIVERSOS;SERVICOS;62940000;MORADA NOVA;CE;NORDESTE;JAGUARIBE;ATIVA
54023437000170;1984-12-10;true;5611203;LANCHONETES CASAS DE CHA DE SUCOS E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;06250250;OSASCO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
46131707000138;2022-04-25;true;4930202;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS INTERMUNICIPAL INTERESTADUAL E INTERNACIONAL;TRANSPORTE;SERVICOS;04856110;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
27078023000175;2017-02-10;true;4399103;OBRAS DE ALVENARIA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;13940000;AGUAS DE LINDOIA;SP;SUDESTE;CAMPINAS;ATIVA
10291943000174;2008-08-25;true;4618499;OUTROS REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO ESPECIALIZADO EM PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;ATACADO;COMERCIO;69907838;RIO BRANCO;AC;NORTE;VALE DO ACRE;ATIVA
25266146000104;2016-07-22;true;4752100;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO;VAREJO;COMERCIO;08550100;POA;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
35631031000125;2019-11-27;true;4789001;COMERCIO VAREJISTA DE SUVENIRES BIJUTERIAS E ARTESANATOS;VAREJO;COMERCIO;95705714;BENTO GONCALVES;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA
04684236000145;2001-09-10;true;5510801;HOTEIS;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;57955000;MARAGOGI;AL;NORDESTE;LESTE ALAGOANO;ATIVA
03256330000130;1999-06-30;true;5250803;AGENCIAMENTO DE CARGAS EXCETO PARA O TRANSPORTE MARITIMO;TRANSPORTE;SERVICOS;11030395;SANTOS;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
28163252000150;2017-07-11;true;3092000;FABRICACAO DE BICICLETAS E TRICICLOS NAO MOTORIZADOS PECAS E ACESSORIOS;INDUSTRIA AUTOMOTIVA;INDUSTRIA;21220250;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
41739038000249;2021-09-30;false;9601703;TOALHEIROS;SERVICOS DIVERSOS;SERVICOS;61905480;MARACANAU;CE;NORDESTE;METROPOLITANA DE FORTALEZA;ATIVA
12990968000191;2010-12-09;true;7911200;AGENCIAS DE VIAGENS;SERVICOS ADMINISTRATIVOS;SERVICOS;60348200;FORTALEZA;CE;NORDESTE;METROPOLITANA DE FORTALEZA;ATIVA
42166338000168;2021-06-01;true;8599699;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;SERVICOS DE EDUCACAO;SERVICOS;90450140;PORTO ALEGRE;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA
06340255000180;2004-06-24;true;4771701;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS SEM MANIPULACAO DE FORMULAS;VAREJO;COMERCIO;83800000;MANDIRITUBA;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
39513126000103;2020-10-21;true;9602502;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;SERVICOS DIVERSOS;SERVICOS;20766200;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
40828412000139;2021-02-12;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;45200300;JEQUIE;BA;NORDESTE;CENTRO SUL BAIANO;ATIVA
37799047000177;2020-07-21;true;3319800;MANUTENCAO E REPARACAO DE EQUIPAMENTOS E PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;SERVICOS DIVERSOS;SERVICOS;35521374;NOVA SERRANA;MG;SUDESTE;OESTE DE MINAS;ATIVA
43006927000141;2021-08-05;true;5320201;SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL;TRANSPORTE;SERVICOS;24720700;SAO GONCALO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
42153377000120;2021-05-31;true;4520002;SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES;VAREJO;COMERCIO;49100000;SAO CRISTOVAO;SE;NORDESTE;LESTE SERGIPANO;ATIVA
33336143000128;2019-04-11;true;5912099;ATIVIDADES DE POS PRODUCAO CINEMATOGRAFICA DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE;TELECOM;SERVICOS;88058581;FLORIANOPOLIS;SC;SUL;GRANDE FLORIANOPOLIS;ATIVA
23561050000143;2015-10-28;true;8599699;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;SERVICOS DE EDUCACAO;SERVICOS;13173522;SUMARE;SP;SUDESTE;CAMPINAS;ATIVA
32669902000101;2019-02-05;true;4520001;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;VAREJO;COMERCIO;18078398;SOROCABA;SP;SUDESTE;MACRO METROPOLITANA PAULISTA;ATIVA
15607945000143;2012-05-16;true;8512100;EDUCACAO INFANTIL PRE ESCOLA;SERVICOS DE EDUCACAO;SERVICOS;03551110;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
32587601000139;2019-01-28;true;5620104;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;22760060;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
34433816000120;2019-08-05;true;4399103;OBRAS DE ALVENARIA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;31640630;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
28835060000143;2017-10-10;true;5510801;HOTEIS;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;77080024;PALMAS;TO;NORTE;ORIENTAL DO TOCANTINS;ATIVA
19913932000153;2014-03-20;true;4618499;OUTROS REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO ESPECIALIZADO EM PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;ATACADO;COMERCIO;03801060;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
34911885000100;2019-09-18;true;4789001;COMERCIO VAREJISTA DE SUVENIRES BIJUTERIAS E ARTESANATOS;VAREJO;COMERCIO;44200000;SANTO AMARO;BA;NORDESTE;METROPOLITANA DE SALVADOR;ATIVA
43036594000101;2021-08-09;true;1622699;FABRICACAO DE OUTROS ARTIGOS DE CARPINTARIA PARA CONSTRUCAO;BENS DE CONSUMO;INDUSTRIA;38800000;SAO GOTARDO;MG;SUDESTE;TRIANGULO MINEIRO ALTO PARANAIBA;ATIVA
50252998001323;2017-08-09;false;8211300;SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO;SERVICOS ADMINISTRATIVOS;SERVICOS;01401002;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
38495769000109;2020-09-17;true;9313100;ATIVIDADES DE CONDICIONAMENTO FISICO;SERVICOS DIVERSOS;SERVICOS;83604390;CAMPO LARGO;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
42358456000178;2021-06-16;true;9602502;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;SERVICOS DIVERSOS;SERVICOS;93046806;SAO LEOPOLDO;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA
21995308000194;2015-03-06;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;14830000;RINCAO;SP;SUDESTE;ARARAQUARA;ATIVA
00280168000106;1994-11-01;true;4711302;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS SUPERMERCADOS;VAREJO;COMERCIO;98700972;IJUI;RS;SUL;NOROESTE RIO GRANDENSE;ATIVA
46094521000156;2022-04-20;true;4930201;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS MUNICIPAL;TRANSPORTE;SERVICOS;17022853;BAURU;SP;SUDESTE;BAURU;ATIVA
47741413000190;2022-08-27;true;4330404;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;04844640;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
01898726000156;1997-06-13;true;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS MINIMERCADOS MERCEARIAS E ARMAZENS;VAREJO;COMERCIO;58322000;CONDE;PB;NORDESTE;MATA PARAIBANA;ATIVA
23212141000173;2015-09-01;true;5611201;RESTAURANTES E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;78360000;CAMPO NOVO DO PARECIS;MT;CENTRO-OESTE;NORTE MATO GROSSENSE;ATIVA
17934680000113;2013-04-15;true;8211300;SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO;SERVICOS ADMINISTRATIVOS;SERVICOS;05435030;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
40205076000178;2020-12-28;true;8219901;FOTOCOPIAS;SERVICOS ADMINISTRATIVOS;SERVICOS;12970000;PIRACAIA;SP;SUDESTE;MACRO METROPOLITANA PAULISTA;ATIVA
40263073000190;2021-01-05;true;4772500;COMERCIO VAREJISTA DE COSMETICOS PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;VAREJO;COMERCIO;58062172;JOAO PESSOA;PB;NORDESTE;MATA PARAIBANA;ATIVA
27750443000156;2017-05-17;true;8720499;ATIVIDADES DE ASSISTENCIA PSICOSSOCIAL E A SAUDE A PORTADORES DE DISTURBIOS PSIQUICOS DEFICIENCIA MENTAL E DEPENDENCIA QUIMICA E GRUPOS SIMILARES NAO ESPECIFICADAS ANTERIORMENTE;SERVICOS DE SAUDE;SERVICOS;11750000;PERUIBE;SP;SUDESTE;LITORAL SUL PAULISTA;ATIVA
39304176000172;2020-10-05;true;4723700;COMERCIO VAREJISTA DE BEBIDAS;VAREJO;COMERCIO;76824432;PORTO VELHO;RO;NORTE;MADEIRA GUAPORE;ATIVA
44676654000105;2021-12-26;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;13473746;AMERICANA;SP;SUDESTE;CAMPINAS;ATIVA
82211467000145;1990-06-26;true;4771701;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS SEM MANIPULACAO DE FORMULAS;VAREJO;COMERCIO;86020280;LONDRINA;PR;SUL;NORTE CENTRAL PARANAENSE;ATIVA
31080640000182;2018-08-01;true;7319002;PROMOCAO DE VENDAS;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;09770470;SAO BERNARDO DO CAMPO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
34480443000149;2019-08-09;true;5229099;OUTRAS ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES NAO ESPECIFICADAS ANTERIORMENTE;TRANSPORTE;SERVICOS;39400389;MONTES CLAROS;MG;SUDESTE;NORTE DE MINAS;ATIVA
26973135000127;2017-01-27;true;1091102;FABRICACAO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINANCIA DE PRODUCAO PROPRIA;BENS DE CONSUMO;INDUSTRIA;09715160;SAO BERNARDO DO CAMPO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
